genus	SRR12750669	SRR12750670	SRR12750671	SRR12750672	SRR12750673	SRR12750674	SRR12750675	SRR12750676	SRR12750677	SRR12750678	SRR12750679	SRR12750680	SRR12750681	SRR12750682	SRR12750683	SRR12750684	SRR12750685	SRR12750686	SRR12750687	SRR12750688	SRR12750689	SRR12750690	SRR12750691	SRR12750692	SRR12750693	SRR12750694	SRR12750695	SRR12750696	SRR12750697	SRR12750698	SRR12750699	SRR12750700	SRR12750701	SRR12750702	SRR12750703	SRR12750704	SRR12750705	SRR12750706	SRR12750707	SRR12750708	SRR12750709	SRR12750710	SRR12750711	SRR12750712	SRR12750713	SRR12750714	SRR12750715	SRR12750716	SRR12750717	SRR12750718	SRR12750719	SRR12750720	SRR12750721	SRR12750722	SRR12750723	SRR12750724	SRR12750725	SRR12750726	SRR12750727	SRR12750728	SRR12750729	SRR12750730	SRR12750731	SRR12750732	SRR12750733	SRR12750734	SRR12750735	SRR12750736	SRR12750737	SRR12750738	SRR12750739	SRR12750740	SRR12750741	SRR12750742	SRR12750743	SRR12750744	SRR12750745	SRR12750746	SRR12750747	SRR12750748	SRR12750749	SRR12750750	SRR12750751	SRR12750752	SRR12750753	SRR12750754	SRR12750755	SRR12750756	SRR12750757	SRR12750758	SRR12750759	SRR12750760	SRR12750761	SRR12750762	SRR12750763	SRR12750764	SRR12750765	SRR12750766	SRR12750767	SRR12750768
g__Microvirga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01774451	0.0020254718	0	0	0	0	0	0	0	0	0	0	0	0.0025763526	0	0	0	0	0	0	0	0	0	0	0	0.012988913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017493986	0	0	0	0	0.0014000604	0.0014502136	0
g__Mobiluncus	0.0053244031	0	0	0	0.012115585	0	0	0	0	0	0	0	0	0	0.0013680219	0	0	0	0	0	0	0	0	0	0	0.00031547874	0	0	0	0.00032948929	0	0	0	0	0	0.0027326029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0081645637	0	0	0	0	0	0	0	0	0	0	0.0025931669	0	0	0	0	0	0	0.010405857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Mogibacterium	0	0.00060931312	0.0006277245	0	0	0	0.00012082506	0.00019366084	0	0	0.0011258902	0	0	0	0	0	0.00026737968	0.00073680333	0	0	0	0.00057352604	0	0	0.00040821087	0.00072109426	0	0.00057118052	0	0	0	0	0.00086680866	0	0	0.00079590375	0	0	0.00053317536	0	0	0	0.014513428	0.0018320291	0	0	0	0	0	0.00064452765	0	0	0	0	0.00022068019	0	0.0021261162	0.00033445615	0.0012295697	0.00039739486	0	0.00080585304	0	0	0	0	0	0.0013036299	0	0	0.00047619048	0	0	0	0	0	0	0	0	0.00020177563	0	0	0.0011237495	0.00039529858	0	0.00033624748	0.00095782382	0	0	0	0	0.0015364583	0.00092936803	0.0019640519	0	0.0011563779	0.00012869599	0	0	0
g__Moraxella	0.0015419086	0	0	0	0.0064540967	0	0.00060412531	0	0.0016894486	0.0045157915	2.6183494e-05	0	0	0	0	0	0.0004456328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018199666	0	0	0.00077014218	0.0017879949	0	0	0	0	0	0	0	0	0	0	0	0.00020948258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046696645	0	0.011381945	0.0026038098	0.00044800506	0.015875956	0	0.00031927461	0	0	0	0	0.00080729167	0	0	0	0	0	0	0	0
g__Morganella	0.0023128629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00062812426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019643054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Moryella	0.011492037	0	0	0	0	0	0.00041425736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019037159	0	0	0	0	0	0.004669302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035987404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00098005304	0	0	0	0	0	0.00054640215	0	0	0	0	0	0	0	0.00068444233	0	0	0	0	0	0
g__Mucilaginibacter	0	0	0	0	0	0	0	0	0	0	0	0	0.00057155299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Murdochiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040876777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Muricoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00066790193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Mycobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4359643e-05	0	0	0	0.00019876764	0	0	0	0	0	0	0	0	0	0	0.00024285107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Mycoplasma	0	0	0	0	0	0	0	0	0	0	2.6183494e-05	0	0	0	0.0045360726	0	0	0.00086837535	0	0	0	0	0.0018766629	0	0.0049276884	0	0	0	0	0	0	0	0	0.0015437849	0	0	0	0	0.0058945498	0	0	0.010769764	0	0	0	0	0	0	0	0	0.0043664455	0.011149128	8.5186132e-05	0	0	0	0.00090047275	0.00026278698	0.03082921	0.0015454244	0	0.0010391263	0	0.0020338777	0	0	0.028503816	0.00712651	0	0	0.0092592593	0	0.0024862322	0	0	0.0018583413	0	7.0860004e-05	0	0	0	0	0	0.00010541296	0.00021167941	0	0	0	0	0.0012759911	0	0	0.0012300459	0	0.0037204283	0	0	0	0	0.0044033691
g__Myxosarcina_SAG_30.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00028735632	0	0	0	0	0	0.00089368463	0	0.0030822973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__NK4A214_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024894746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00056741762	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Nafulsella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00062869014	0	0	0	0	0	0	0
g__Neisseria	0.022646782	0.00086709944	0.12362685	0.011614179	0.0017210924	0.00030820598	0.0045740917	0.0029694661	0.039778836	0.10576314	0.072711563	0.004212692	0.03369441	0	0.00028800461	0.0073121533	0.026782531	0.17822746	0.0030424249	0.099172861	0.030123444	0.05451365	0.033874952	0.0025013102	0.043882669	0.037564504	0.00015040987	0.0010738194	0.058593558	0.00047592898	0.038903385	0.00042846314	0.001263064	0.24021826	0.33694575	0.056349985	0	0.031140158	0.018542654	0.22238186	0	0.079863718	0.016126031	0.034520663	0.0025471843	0.0018535681	0.027248613	0.0072262749	0.020004349	0.064974526	0.0052621267	0.018993087	0.00056790754	0.069847664	0.05982885	0.015422321	0.053378023	0.017511168	0.018413555	0.0087868418	0.090742709	0.0020570459	0.054961051	0.0017303139	0.1528007	0.00067630554	0.23733681	0.0039688288	0.020360998	0.068405349	0.16481481	0.19456543	0.0059616104	0.0075308479	0.017244099	0.00029202506	0.02118186	0	0.0020309855	0.01790038	7.7150572e-05	0.011381945	0.0015622859	0.01944869	0.0080438176	0.01618191	0.01596373	0	0.013750805	0.002290984	0.017639544	0.036015625	0.10723267	0.024372099	0.02365738	0.11145704	0.051574917	0.088533231	0.013414476	0.06692097
g__Neobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00074074074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Neorhizobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025541969	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Nevskia	0	0	0	0.0048323769	0	0	0	0	0	0	0	0.00061230988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011027463	0	0	0	0	0	0	0	0	0	0	0.0034753783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Nibribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00028734715	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Niveispirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00037792002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Nocardioides	0	0	0	0.0010708108	0	0	0	0	0	0	0	0	0	0	0.00019200307	0	0	0	0	0	0	0	0	0.0013102101	8.7473758e-05	0	0	0	0	0	0	0	0.0082718312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018151307	0	0	0	0	0	0	0.00046588039	0	0	0.00035834588	5.9979007e-05	0	0	0	0.0001180266	0	0	3.6557056e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010507734	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Noviherbaspirillum	0	0	0	0	0	0	0	0	0	0.00082605942	0	0.004898479	0	0	0	0.0002269289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002033278	0	0	0	0	0	0	0	0	0	0	0	0	0.001177733	0.035108179	0.0067522839	0.00045213407	0.00095893695	0	0	0	0	0	0	0	0	0.00015007879	0	0	0	0	0	0	0	0	0	0	0	0.0019307843	0	0	0.021174021	0	0	0	0	0	0	0.0013800286	0	0	0	0.00074003015	0	0.0035720901	0	0.019635388	0	0	0	0	0	0.00095670238	0	0	0	0.00032173997	0.00049413896	0	0
g__Novispirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018661068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Novosphingobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012000192	0	0	0	0	0	0	0	0	0	0	0	0	0.00015993054	0	0	0	0	0.0014611917	0	0	0	0	0	0	0	0	0	0	0	0.0015958263	0	0	0	0	0	0	0	0	0.00013890818	0	0	0	0	0	0	0.0021253985	0	0	0	0	0	0	0	0	5.5254724e-05	0	0.0023557126	0.00072180934	0	0	0	0	0	0	0	0.00028288543	0	0	0	0	0	0.001181316	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OLB12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027242558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Oceanobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00079798662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Odoribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00055713262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Oleiharenicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021051067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Olsenella	0	0	0	0	0	0	0.00056960387	0	0	0	0.0031158358	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00067063214	0	0.014865509	9.1388883e-05	0	0.00062236866	0.00033887966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00047983206	0.0002870074	0	0.0062347577	0	0	0	0	0	0	0	0.0002210189	0	0	0	0	0	0	0.0058423843	0	0.0026819425	0	0	0.0017410737	0.013841305	0	0	0.0008406187	0	0	0	0.00023199838	0	0.000390625	0	0.00059516724	0	0.0013935836	0.00086869792	0	0	0
g__Oribacterium	0.0016382779	0.0010780155	0.00024411508	0	6.793786e-05	0.0054706562	0.00088029688	0.0010328578	0	0.0087562299	0.0019113951	0.00041637072	0	0	0	0	0.00057932264	0.018656913	0.0014085301	0	0	0.0026382198	0	0.0034065463	0.0031198974	0.0004957523	0	9.1388883e-05	0	0.0073952041	0.0015927344	0	0.00066868096	0.00069204152	0	0.0067651819	0	0.0032677944	0.034922986	0	0	0	0.018079762	0.00078515533	0	0	0.0010248372	0	0.0017395086	0	0.010636214	0.001908619	0.0003691399	0.00092605454	0	0	0.0030516021	0	0.0039586145	0.0016999669	0.0015940489	0.0023963525	0	0.0047052395	0.00071530758	0.055091484	0	0.021640256	0	0.0027351089	0.0099206349	0	0	0.0001756466	0.0017086378	0.0033450143	0	0	0.00088530139	0.0032860602	0.0036260769	0	0.0041386871	0	0	0.0016602219	0.0020433575	0	0.00053210855	0.0033929762	0	0.0015364583	0.029165756	0.014670873	0.0046576354	0.0018086936	0.0025095718	0.00021961732	0.0049721611	0.010291595
g__Ornithinimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00078877683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014579303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00032870408	0	0	0	0	0	0	0	0	0	0	0	0.00036894534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Ornithobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00042102135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Oscillibacter	0	0	0	0	0.00013587572	0	0	0	0	0	0	0	0	0	0	0.0015128593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019869743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019216515	0	0
g__Ottowia	0	0	0	0	0	0	0	0	0	0	0	0	0.00016330085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00089157462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Paenarthrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00095782382	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Paenibacillus	0	0	0	0	0	0	0	0	0	0	0.0028278173	0	0.0002993849	0	0.0004560073	0	0	0.0076574917	0	0.0013413067	0.00043994721	0.00028676302	0	0	0	0	0	0	0.0059995082	0	0	0	0	5.3233963e-05	0.0014866204	0	0	0	0.0023104265	0.00019157088	0	0	0.00083731316	0.0019367165	0.058922817	0.0032437442	0	0	0	0.07445829	0.0064936882	0	0.00028395377	0	0	0.035776197	0	0	0	0.00059609228	0	0.0042837451	0	0	0	0	0	0	0.00380306	0	0	0	0	0	0.02286946	0.0002389296	0	0	0	0	0.0011572586	0.0020269217	0.0032890229	0.00031623887	0.0145265	0	0.0095143833	0	0.013470748	0.00034799756	0	0.000234375	0.1561885	0.0093441257	0.0018176138	0	0.00012869599	0.00057649546	0.0054124045	0.0025856993
g__Palleronia-Pseudomaribius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014965792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Paludibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015899747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Paludisphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014810427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Pantoea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028233196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003822356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Parabacteroides	0	0	0	0.0011531809	0	0	0	0	0	0	0	0.0013715741	0	0.004414956	0	0	0	0	0.00050707082	0	0	0	0.00064139111	0.0022869122	0	0	0.003384222	0	0	0	0	0	0.0011887662	0	0	0	0.0023296763	0.00093365554	0	0	0.0026915636	0	0	0.0010730456	0.0015958263	0	6.0284543e-05	0.0038357478	0.0020656664	0	0.001539452	0.00020948258	0	0	0.00017164014	0.0026600514	0	0	0	0	0	0	0	0	0	0	0.00090403893	0	0	0	0	0.0015065604	0	0	0	0	0	0	0.00096341622	0	0.00046290343	0	0	0	0	0	0	0.0029943012	0.00067213712	0	0	0.000234375	0.00024600918	0	0.0037204283	0.00041511	0	0	0	0.00058882261
g__Paracoccus	0.002096032	0.0023200769	0.001255449	0.012410423	4.5291906e-05	0.00025683832	0.00077673255	0	0.00049147596	0.00060577691	0	0.0092091406	0.0012519732	0.025117857	0.0016080257	0.0019667171	0	0.00018420083	0.0036621782	0.0015648578	0.00082813592	0	0.0038008362	0.0039306303	0	0.00042814972	0.024767491	0.00015993054	0.0025817556	0	0.0001016639	0	0.011293279	0.00039925472	0.0016805274	0.0017509882	0	0	0.00091824645	0	0	0	0.00058922037	0.0028003873	0.0059843486	0.0019859658	0.00012056909	0	0.0046477495	0.0035295562	0.0087608811	0.0010474129	0.00056790754	0	0.00066204056	0.012971487	0.00085044648	0.0040612533	0	0.00024285241	0.0043098359	0.00061499311	0.0018490833	0	0	7.3114113e-05	0.0022335079	5.7939106e-05	0.022642834	0.00011050945	0.0026719577	0.011586819	0.001497086	0.00039520485	0.019662478	0	0.0055335358	0.00054326003	0	0	0	0	0.0012333836	0.0097243451	0.00060857831	0	0.007758373	0	0.0014843028	0.00046399675	0.0032429245	0	0.0012300459	0	0	0.0066417601	0.00051478395	0.0062041892	0.01502007	0.00087043342
g__Paradevosia	0	0	0	0	0	0	0	0	0	0	0	0	0.00065320342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Parafilimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00081727673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Paraprevotella	0.00024092322	0.0003515268	0	0	0	0	0	0	0	0	0.00015710096	0.00041637072	0.00019051766	0.0016961413	0	0.00032778618	0	0	0	0.00011177555	0.00018115473	0	0	0	0	0	0	4.5694441e-05	0.002483403	0	0	0	0.00076774481	0.00031940378	8.6180894e-05	0	0	0.0015927065	0.0005035545	0	0	0.00098169429	0.00062023197	0.00068046795	0	0	0	0	0	0.00015345897	0	0	8.5186132e-05	0	0.00058848049	0.002062287	0	0	0	0	0.00038375251	0	0	0	0	0	0	0	0.0029254308	0	0	0.00052044813	0	0	0.0023920929	0	0.0010552324	0.00030706002	0	0	0.00020573486	0.0011174055	8.2225572e-05	0	0	6.3046402e-05	0	0.010166135	0.00044809141	0.00046399675	0.00039308176	0	0.00024600918	0	0.00031240237	0	0	0	0	0.00066562556
g__Parascardovia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028829737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Parvimonas	0.023682752	0.0019685501	0	0	0.0028307441	0.00033388982	0	0	0.017447397	0.00481868	0.0016233766	0.0043841387	0	0	0.00072001152	0	0	0.026682806	0.031241197	0.0037165372	0	0	0.0032307108	0.0019057602	0.045311407	0.010162922	0	0.0030158331	0.0025817556	0.0084935017	0	0	0	0	0	0.026821956	0.0028443722	0	0.0033175355	0	0	0	0.0052409601	0.004030464	0.0020868498	0	0	0	0	0	0	0.046505132	0.013544595	0.0043061536	0.00026972023	0	0.00070036769	0	0.0045584046	0.0027596865	0	0.011494009	0.11893147	0.0010321171	0	0	0	0.0011587821	0	0.02649464	0.0095502646	0	0.017644228	0.0018442893	0	0.0013273866	0.046069903	0.0050310603	0	0.013663092	0	0	0.001096341	0.014098983	0.019421586	0.012041863	0.00076625906	0	0	0.010352928	0.0021865173	0.002265625	0.023644216	0.0080942745	0	0	0	0.0087846927	0.0010099702	0
g__Paucibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00069979006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Pedobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001259027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00058922037	0	0	0	0	0	0.0020656664	0	0	0	0	0	0	0.0017634049	0	0	0	0	0	0.00023327325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013229963	0	0	0	0	0	0	0	0.00082003061	0	0	0	0	0	0	0
