	Taxon	genus
81493da07128500e670d9d21dca572c3	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella;s__	g__Veillonella
5447c784436f9d1c5e8f9724bf2f966c	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
bcd2082cb305c07a7559fd17c353c9fc	d__Bacteria;p__Bacillota;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasmopsis;s__	g__Mycoplasmopsis
a5e7413e5bb748c3196d8b5cb324f389	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	g__Streptococcus
ea5b257cb2ac690e117f34055e2f6c99	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__	g__Tannerella
a1b332bfeac07034f287166bdce352e2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Hoylesella;s__	g__Hoylesella
2996321a547e059276bcbb450eb7d612	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
6fe624259164234fcf8ab49637e66ecb	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus;s__	g__Haemophilus
157bd8f46da63f4f534217364130b9b1	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	g__Fusobacterium
6e1c7d53c50a82c91d5d78e966d81fd2	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus;s__	g__Peptococcus
9d1c343ad042bec0e2f0567d05c4d7fc	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
47e615fbedbe57ae6be5fb2dd2253f21	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
a20b37060512bf0acf22db102dda07e8	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Johnsonella;s__	g__Johnsonella
f4d151cdcd6dd021a12af25b32eb38e3	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Lancefieldella;s__	g__Lancefieldella
84cb15509bcb87605d84fc3277a2bfd3	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__	g__Lachnoanaerobaculum
733efeeb7583fc338d793630d956f246	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Kingella;s__	g__Kingella
f2a06200386691f5a28a9d86406612c3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Williamwhitmaniaceae;g__Blvii28_wastewater-sludge_group;s__	g__Blvii28_wastewater-sludge_group
b0fe0baeeacc4c9ec45500d590e9d1cf	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
3eb8acd6ce0e27c88955527727bb8182	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
a06d9f76a19502177679a10537a12a04	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__	g__Oribacterium
90fe836635be4b37ec91bb1a0969f147	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	g__Fusobacterium
e53d4c65aeb87b942f344798f43b5804	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus;s__	g__Peptococcus
da8f9a345d8ae926fa206a6afbf03bf7	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Incertae_Sedis;g__Incertae_Sedis;s__	g__Incertae_Sedis
d1c30a01e05057df17b593c820601cef	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
d3410c800c62d4fe1eab512acd0450cf	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
32cd4e2da2abb08e29440b824e6bfef9	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__	g__Butyrivibrio
61178273b020e8a494cba7dcc92c3a25	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
9b8a85a40f40b2b401c6527239aab171	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__	g__Alloprevotella
569418df588c6249c6525811063aacf5	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Finegoldia;s__	g__Finegoldia
6c838a25ae4502f879ec384c257adc57	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__	g__Capnocytophaga
a2699d00a52b9fd04ebedf81dbf1cad5	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__	g__Campylobacter
d293f9c193a9b9b41fd4edccffddde56	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	g__Porphyromonas
a794badb3eb0e6463d3a48a1c865ba30	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__	g__Neisseria
f21a708273516e599690e2f0561b1596	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__TM7a;s__	g__TM7a
ddcb2799bb3401c04f7c1e7449ac05e8	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__	g__Campylobacter
b538b37a4320009d36ff5deb7fc0b622	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Pseudoramibacter;s__	g__Pseudoramibacter
f51847ad67c7d71924529de96be1cfc9	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__	g__Limosilactobacillus
71dd2c61793350126bbe92a782bf2db0	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__	g__Leptotrichia
78299f4e52b1290919148747d334729f	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	g__Roseburia
6c7371477c4936991046280a3ca1a881	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
25581ec4e26a51c317d8dca01090c168	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__	g__Leptotrichia
3af61b86eef84f154a6fffa20f158952	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	g__Fusobacterium
f7bfe6ab790625b3e07eebf37c0e1b76	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Aggregatibacter;s__	g__Aggregatibacter
e69d95f71ad2ccc4b922f8433c11d3e7	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Catonella;s__	g__Catonella
2e2dae91bc3f9d3d66a416ce6cc6e592	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__	g__Corynebacterium
5cd38376a2444df53870a2b5754ded40	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
d6dc9bba31364bfd0d50f868b111fe68	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Pseudoramibacter;s__	g__Pseudoramibacter
14f48924265701c76f9514a8516ab088	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
06ca10b92dd06979e5c3ccdf94c63cd6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
0b86a228883bbb648521e30e3d3719da	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
36602bc31b47833be661077b68a6887c	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__	g__Leptotrichia
e70ff97fabc5f26c8ed716ac735d8420	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
6734fa1156b08aceb638361047c59495	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__	g__Tannerella
3ce7c654c748090fbf3d8e1d8018eede	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
f0afa6e08cff5ded131a93bf14167a39	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	g__Fusobacterium
1f8921802d8b523c369353d366413170	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
f547bbac8db424b5d22810a421386d04	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella;s__	g__Veillonella
f49304647ed7fca7110097426eaaf460	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Aggregatibacter;s__	g__Aggregatibacter
41600799397aba70b93c7e2bd0c970cd	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Bergeyella;s__	g__Bergeyella
61d0dc3726ab8a614ed9e4e41393fb6d	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	g__Fusobacterium
caeb02648f71fff789ca91062eecb604	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__	g__Capnocytophaga
50be70bdfb77472d55195fc3f9255fab	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__	g__Halomonas
6b729ee3af59d15c2221e3e3b4e42e3d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	g__Porphyromonas
1a1ea5e1f9ef5a770f5981a365a07c86	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
504af490ce56e285ba98ce39909c7efc	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__	g__Neisseria
72bdec9aae8bc483a53bac10e02982ee	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
f03052122754f477a70005c1607ffaff	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Pseudoleptotrichia;s__	g__Pseudoleptotrichia
12b5b438d0297592d6c9abaffbbf8eec	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__	g__Capnocytophaga
65a5769cfcff57332f61e05c90b36995	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus;s__	g__Haemophilus
eac9f5c4b4823c31455afa78a0c98e02	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Parvimonas;s__	g__Parvimonas
3e4e4ee8c8331f2daee37f114724ecd0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Hoylesella;s__	g__Hoylesella
ec52f7b2197902159d0964fb7e3079b5	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Pseudoleptotrichia;s__	g__Pseudoleptotrichia
e783779b7279f699709c8875b539ee9f	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
cdac5c17e5585b16c98d5e77944ae954	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
24ead8708fb8d6072b7063408032af7f	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	g__Fusobacterium
50dbecdfe35cbb95f99be0ed5e0145a6	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	g__Fusobacterium
32d15aa4f786e3f1287ca6d6ffee1acb	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Anaeroglobus;s__	g__Anaeroglobus
b9b93d886ffd5352353fedbeea7eff78	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus;s__	g__Haemophilus
262322f51702303737ec6a7068aa57ac	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__	g__Leptotrichia
ded2dce70aa60e9ac9f8bc8bdd00bd9c	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
58dc2e8b1eeb96c742e20a490e08ea2d	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Actinobacillus;s__	g__Actinobacillus
722aca0fc71fe2a69cfd796b72fb9ba1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Eikenella;s__	g__Eikenella
a69f579722926cc1cf376a0987de9481	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	g__Bacteroides
3fe4596e56a2f6df2cb6ad59b5884931	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
c48dabaefad50d873140cb647b97f33b	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
ebe4222a8c7bd7382b447a9aeeee5541	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__	g__Limosilactobacillus
75cf7787b9c3c8de6d3f716a027d2d5b	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__	g__Neisseria
7022e969007ef3c8699f673b136e033d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	g__Porphyromonas
261d8b7231cd561f3a5b58d8bf070676	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Bergeyella;s__	g__Bergeyella
d1da8b882c95dfa73e856a3d8bd25d0d	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
92d78ebab7745dd2a2eb60e4e3701cbf	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	g__Fusobacterium
ee7603844759a96564f021ef51d057ce	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	g__Fusobacterium
61830ea297cc639f0155f6ebce3a1cf8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__	g__Capnocytophaga
e08e431c9e15d055b7fdb6e1018fe3da	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	g__Porphyromonas
96e8f4ac20d37f5fb5d7efc19be504c9	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__	g__Klebsiella
92a719f6a6db8fbe4d90b6be44031549	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	g__Fusobacterium
708a2eb041783d85860e7f5cf8e8a1cc	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__	g__Capnocytophaga
4de435a2a61faa26fb0898379048a32c	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	g__Porphyromonas
023281dad256f84eee8f216893e5e3f1	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
145069d78f4f45f3ad95eef80c6f1285	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__	g__Tannerella
2e23194d2b97d15fb86eb5d8d14cad37	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
84a60f017aa63485c0561110fcba8030	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	g__Streptococcus
76e1615c36a96b0aa52845fb3b788d6b	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
8fd64c50ec870cbd8b39d60c1934e4ea	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
1863f4b10ab45de78dedce34f3826465	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Lancefieldella;s__	g__Lancefieldella
9bbe48d04668bf21cf5492c0248cc797	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
01b6f1e81c59b4921daf2fed89da6882	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
caba0c5c70decd4a6f5e4b1cdc4b5925	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__	g__Capnocytophaga
f98048af0b532cf7ecb7e88e33c4e91d	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__	g__Schaalia
89ced9bba60a9cc560c9fe0703ff7fa8	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	g__Pseudomonas
b7bc0fc471842c0d374ddcadfd3800dc	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__	g__Schaalia
be1f5c714f0d2ac80e0f897af2927d82	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__F0058;s__	g__F0058
4df0ff7f9128368462ad60ec1a1dfa8f	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus;s__	g__Haemophilus
67a03d2b8c416fae82bb8445108cab00	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__	g__Granulicatella
d5d96fa7ea57ce41de45279fbddb003c	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
3df84c4d13766a1546369f799c096352	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__	g__Neisseria
28b478ca1d1a277d786dbc7a9e8bdcce	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__	g__Halomonas
db8b5317886e928988a103d7437b5886	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
d61bdc151ca2ef9fe1cec76ce261745e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	g__Porphyromonas
51481e8b6dec0244821a5b2922f9a86c	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Hornefia;s__	g__Hornefia
d8d4c99575e0bd43633f61598c09a639	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
f401d478b41f579f82bfb7a6292e8057	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	g__Fusobacterium
432100e7927e1a07f34ac2ddbbb475f2	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
07d0da0c1d0c3656cf8d613c334cb74b	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
2128908a2398ed39b2d75c1e2add5b8b	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__	g__Leptotrichia
4c558e92521044345ade6faf0c594a10	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella;s__	g__Veillonella
380882d801fb55dec393f3fef8f2aab8	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__	g__Leptotrichia
516ceadcb7b6cce38d88652f29073d36	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
9187018fcce4d4d8634c0c6e40aa0193	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__	g__Campylobacter
94bba5b1e1d1ebf0576c714f63d5edaa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
b4365eb2629511f297686c05f5f29628	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	g__Fusobacterium
4ad02a66afe31bcab88ddc76acec54d1	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__	g__Schaalia
30f6550776a53fa56ad7879247e1b894	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_sulci_group;s__	g__[Eubacterium]_sulci_group
2fb901e557c370ca134b365fbc1ad4b2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	g__Porphyromonas
ffdb340eb4909c3492e7b2b3f62cf707	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella;s__	g__Veillonella
c7da6d9b87068bf93827fa0eff45fcd9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
4142e57af2261c4bdf2f1b830aa3664a	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__	g__Megasphaera
8b28def26be040b19ca0f50b33507678	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__	g__Gemella
5f8b314beb44da8653fe862444f85711	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__	g__Neisseria
c63824fe71b9244fb6407fc3bc571c0d	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella;s__	g__Veillonella
af807c2cb9a547850b1aa9863978e6b6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__	g__Alloprevotella
8ea8968f576abfb1609d6ede6f5ab935	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Lancefieldella;s__	g__Lancefieldella
897a95bb60c336d0dd6905b3833f595d	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	g__Fusobacterium
99aa9da5baa0f483caceaedbee900bec	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__	g__Capnocytophaga
f94b59951fae3a7489197450f2a5c1bf	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
a45f7f30276efedab49a3214bfbaa59d	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
9a4b5e6624b82176cfeaa5885dfd831e	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	g__Streptococcus
