genus	SRR18595688	SRR18595689	SRR18595690	SRR18595691	SRR18595692	SRR18595693	SRR18595694	SRR18595695	SRR18595696	SRR18595697	SRR18595698	SRR18595699	SRR18595700	SRR18595701	SRR18595702	SRR18595703	SRR18595704	SRR18595705	SRR18595706	SRR18595707	SRR18595708	SRR18595709	SRR18595710	SRR18595711	SRR18595712	SRR18595713	SRR18595714	SRR18595715	SRR18595716	SRR18595717	SRR18595718	SRR18595719	SRR18595720	SRR18595721	SRR18595722	SRR18595723	SRR18595724	SRR18595725	SRR18595726	SRR18595727	SRR18595728	SRR18595729	SRR18595730	SRR18595731	SRR18595732	SRR18595733	SRR18595734	SRR18595735	SRR18595736	SRR18595737	SRR18595738	SRR18595739	SRR18595740	SRR18595741	SRR18595742	SRR18595743	SRR18595744	SRR18595745	SRR18595746	SRR18595747	SRR18595748	SRR18595749	SRR18595750	SRR18595751	SRR18595752	SRR18595753	SRR18595754	SRR18595755	SRR18595756	SRR18595757	SRR18595758	SRR18595759	SRR18595760	SRR18595761	SRR18595762	SRR18595763	SRR18595764	SRR18595765	SRR18595766	SRR18595767	SRR18595768	SRR18595769	SRR18595770	SRR18595771	SRR18595772	SRR18595773	SRR18595774	SRR18595775	SRR18595776	SRR18595777	SRR18595778	SRR18595779	SRR18595780	SRR18595781	SRR18595782	SRR18595783	SRR18595784	SRR18595785	SRR18595786	SRR18595787	SRR18595788	SRR18595789	SRR18595790	SRR18595791	SRR18595792	SRR18595793	SRR18595794	SRR18595795	SRR18595796	SRR18595797	SRR18595798	SRR18595799	SRR18595800	SRR18595801	SRR18595802	SRR18595803	SRR18595804	SRR18595805	SRR18595806	SRR18595807	SRR18595808	SRR18595809	SRR18595810	SRR18595811	SRR18595812	SRR18595813	SRR18595814	SRR18595815	SRR18595816	SRR18595817	SRR18595818	SRR18595819	SRR18595820	SRR18595821	SRR18595822	SRR18595823	SRR18595824	SRR18595825	SRR18595826	SRR18595827	SRR18595828	SRR18595829	SRR18595830	SRR18595831	SRR18595832	SRR18595833	SRR18595834	SRR18595835	SRR18595836	SRR18595837	SRR18595838	SRR18595839	SRR18595840	SRR18595841	SRR18595842	SRR18595843	SRR18595844	SRR18595845	SRR18595846	SRR18595847	SRR18595848	SRR18595849
g__Blautia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012137203	0	0	0	0	0	0	0	0	0	0.012214342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Blvii28_wastewater-sludge_group	0	0	0.0010427529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00093097486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003505609	0	0	0	0	0	0	0.0035350102	0.0014218972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00440471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018214936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00049112898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Brachymonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012711326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Bradyrhizobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015517241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Brevibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014018692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Brevundimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00034283102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Brucella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012232416	0	0	0	0	0.0047031905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00059719319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Bryobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0080913851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Bulleidia	0	0.00075414781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00052153958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001903467	0	0	0	0	0	0	0	0	0	0.0028222013	0	0	0	0	0	0	0	0	0	0.001447178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002640264	0	0.00096180269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012412548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Burkholderia-Caballeronia-Paraburkholderia	0	0	0	0	0	0	0	0	0.0084447572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Butyrivibrio	0	0	0	0	0	0.0010727312	0	0	0	0	0	0.0074019245	0	0	0	0	0.00064651689	0	0	0	0.0006258475	0.0020366599	0	0	0	0.00087378641	0.030721966	0	0	0	0	0	0	0	0	0	0	0.034354968	0	0	0	0	0	0	0.0023113528	0	0	0.00063938619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040674027	0	0	0.00061381074	0	0	0	0	0	0	0	0.0011778563	0.0036549708	0.0026021337	0	0	0	0	0	0	0.0017322016	0	0	0	0.00022925264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00038973693	0	0	0	0	0	0	0	0.0013486177	0.018194185	0	0.016323024	0	0	0	0	0	0	0	0	0	0	0	0	0.0015797788	0.0022968067	0	0	0.020705223	0.00055916684	0	0	0	0	0	0	0	0	0.0081037277	0	0.071748879	0	0	0.012015851	0	0	0	0	0
g__Campylobacter	0.0049334557	0.019230769	0.0080291971	0.10329402	0.0083150985	0.0030036473	0	0.017253374	0	0.010956534	0.0031123022	0.1761658	0	0.014326648	0.031804281	0.04535865	0.032487474	0	0.052905464	0.024850642	0	0.010183299	0.022343397	0.00073413739	0.0011551155	0	0	0	0.00054178518	0.00087161608	0.00532604	0	0.08075345	0.083449411	0.023939808	0.11764706	0.0084163898	0.059495192	0.44734203	0.0052574329	0.013233672	0.0010542169	0.022743426	0.0027758501	0.099252209	0.021734715	0.048072347	0.013000853	0.0052083333	0.28840692	0.031885513	0.0016423732	0.010229622	0.043456098	0.035747883	0.0052748473	0	0	0.050421241	0.00029014943	0	0.071870911	0	0	0.10582489	0	0.028963701	0.0042216359	0	0	0	0.0078753351	0.0062513954	0.0081348053	0.018151815	0.0020907044	0.056368286	0.031520883	0.0062150404	0	0.0079207921	0.012529631	0.015526243	0.015472587	0.0036644418	0.02838694	0.010928962	0.0074312608	0.02229945	0.0027068832	0.004169369	0.0077239959	0.027632562	0.017322016	0.013642565	0	0	0.0021091243	0	0.0065112241	0	0	0	0.013874394	0.037362637	0	0	0	0	0	0	0	0	0.00097434232	0.016850267	0.020655535	0	0.019565392	0	0	0.02246732	0.023600809	0.021765006	0.018028846	0.035051546	0.014863749	0.021898564	0	0.017010936	0.0022394745	0.021007272	0	0.0028962188	0.015878712	0	0	0.0057310801	0.010719928	0.059568793	0	0	0.014789445	0.28741176	0.033863867	0.11666667	0	0	0	0	0.033043847	0.060606061	0.0016207455	0.0049861496	0	0.0094661701	0	0.0040905024	0.037197544	0.018401487	0.028383579	0.032263268	0
g__Candidatus_Cardinium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025982462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus_Saccharimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010183299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0030378349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015838207	0.0015612802	0	0.001158413	0	0	0	0	0	0	0	0	0.00018340211	0	0	0	0	0	0.0058321567	0	0	0	0	0	0	0	0	0	0	0.00038383296	0	0	0.0024055809	0	0	0	0	0.00085019554	0	0	0	0	0	0	0	0	0	0.0022526146	0.010675518	0	0	0	0	0.0036304364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Capnocytophaga	0.0063102341	0.029160382	0.014494265	0.0199268	0.0015317287	0.003647286	0.015852048	0.03673299	0.019704433	0.027030923	0.21993602	0.0066617321	0	0.094555874	0.041590214	0.0099156118	0.036366575	0.0012666244	0.031656548	0.022562603	0	0	0	0	0	0.00087378641	0	0.023114355	0.38331302	0	0.056571182	0	0.0011189855	0.062935292	0.045827633	0.24705882	0	0.01572516	0	0.015047136	0.0039210881	0.0022590361	0.029850746	0.0019430951	0.00040788579	0.036766199	0	0.0478474	0.038236789	0.023366899	0.010670349	0.016936974	0	0.059258315	0.025870179	0.086063298	0.078675838	0	0.013530763	0.005077615	0.034428795	0.004230266	0.1198416	0.0027006173	0.022973951	0	0.065638518	0.0042216359	0	0.032229185	0	0.060154155	0	0.0017431726	0.0091393755	0.0045030556	0	0.0039401103	0.022063393	0	0.002640264	0.060616322	0.0038472108	0.018836192	0.005104044	0.0068226121	0	0.025018578	0.021720243	0.044083527	0.050866302	0	0.03360717	0.016109475	0.0075034106	0	0.042068966	0.054837231	0.015633042	0.10287734	0	0.018375649	0.038613081	0.02897661	0.0065934066	0	0.046415939	0.0066362505	0.00029107239	0	0.019129928	0.01497006	0.13450835	0.10068204	0.01013319	0.017934447	0.063889759	0.081469008	0.0012985029	0.0058191585	0.011574074	0.0099460553	0.0010202347	0	0	0	0.0029955583	0	0.036452005	0.0701702	0.10894156	0.065186916	0.0061142397	0.033013367	0.067910305	0.39625167	0	0.091852855	0	0.048478086	0.020360907	0.0060714564	0.031662822	0.028276329	0.28960396	0.14289189	0.0034231921	0	0.38808901	0.15928829	0.0047348485	0	0.012465374	0	0.031812539	0	0.0014061102	0.019501625	0	0.094291212	0.03968382	0
g__Cardiobacterium	0	0.00087983912	0	0.02643351	0	0.0023600086	0	0.0025045221	0	0.0038203705	0.0004322642	0	0	0	0	0	0.0074349442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025819778	0.00062766759	0	0	0	0	0	0	0	0.0014041358	0	0	0.00074138683	0	0.0045010288	0	0	0.0024449878	0	0	0.006266786	0	0	0	0.0010168507	0	0	0	0	0	0	0	0	0	0	0.0014396021	0	0.002081707	0.0061927174	0.012163336	0.013921114	0	0	0	0	0.051159618	0	0	0	0	0.00037206995	0	0	0	0	0	0	0	0	0	0	0.00082540299	0	0	0.0043520624	0	0	0	0	0	0	0	0.0038772758	0	0	0	0	0	0	0	0	0	0	0	0	0.024851466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00076696919	0	0	0	0.0022584288	0
g__Catonella	0.0065396971	0.0022624434	0	0	0	0	0	0.0058438848	0	0.0031716283	0.010547246	0.015544041	0	0	0.0091743119	0.0082278481	0	0.0031665611	0	0.013918902	0.0015646188	0.017311609	0.0038568959	0.070372313	0	0.047475728	0.070660522	0.01216545	0.03399702	0.00056398687	0	0	0	0.0046853235	0	0	0	0.0048076923	0.11033099	0	0	0	0.0050935797	0	0.010876954	0.045094455	0.031889576	0.0050085251	0.0021595528	0.012264395	0	0.0022582632	0	0.043201223	0.0079962371	0.010272071	0.022785899	0	0.0042124075	0.0036268678	0	0.0020933275	0	0	0.0048842258	0	0.0018807598	0	0	0	0	0	0.0013395847	0.014526438	0.010281797	0	0.019846547	0	0.0080795525	0	0	0	0.0021984062	0.002354524	0.015704751	0.0062134503	0.022638564	0.0061927174	0	0.0023201856	0	0	0	0.0093538888	0	0	0	0.0098578634	0.00083633556	0.0062011658	0	0	0	0.0057707655	0	0	0.0042590053	0.001244297	0	0	0	0	0	0.0023384216	0.0023797643	0	0	0.0020848368	0	0.045210385	0.0076252723	0.01146325	0.0035708213	0	0.0015463918	0	0	0	0	0.024932816	0	0.002453271	0.0072405471	0.0043958016	0.0042164441	0.013386881	0.0035268185	0.0060934326	0.018522635	0.0040915008	0	0	0.0042636472	0.017439892	0.0062706271	0.062385991	0.016388532	0	0.090968586	0.0031772929	0.0028409091	0.0041419053	0	0	0.032898821	0.015909091	0.012015851	0.0063199711	0	0.001603592	0	0
g__Caulobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020833333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Christensenellaceae_R-7_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00051440329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Chryseobacterium	0	0	0	0	0	0	0	0	0.028149191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033852404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Cloacibacterium	0	0	0	0	0	0.0006436387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0073726542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028037383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Comamonas	0	0	0	0	0	0.0042909247	0	0	0	0	0	0.0051813472	0	0.005730659	0	0	0.00096977534	0	0	0.0012711326	0	0	0	0	0	0	0	0	0	0	0	0	0.00093248788	0	0	0	0	0	0	0	0	0	0	0	0	0.004671948	0	0	0	0	0.0011298017	0	0	0	0.0037629351	0	0	0	0	0	0.0014728896	0.0010030528	0	0.00051440329	0.0019898698	0	0.0054542035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0053817693	0	0	0	0	0.0086880973	0.0069605568	0.00037061058	0	0	0.01039321	0	0	0	0	0.0012866701	0.0041547811	0	0	0	0	0	0	0	0	0	0	0.0017964653	0	0	0.0065605716	0	0	0	0.014914602	0	0	0.0031318083	0.008091706	0	0	0	0	0	0	0	0	0	0	0	0	0.00025554207	0	0	0	0	0	0	0	0.00076885441	0.0011852354	0	0	0.00034231921	0	0	0	0	0	0	0	0	0	0	0	0	0.0030468249	0	0
g__Coprococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0082742317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Corynebacterium	0	0	0.0027111575	0.0036600244	0	0	0	0	0	0.0036762056	0	0	0	0	0.034250765	0	0.0079198319	0	0	0.0043854074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00075230393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0050795801	0	0	0	0	0	0.003220213	0	0	0	0	0	0.00069288065	0	0	0	0	0.00096500257	0.00086816321	0	0	0	0	0	0	0	0	0	0	0.0054865022	0	0	0.0031178954	0.0036847964	0.00049474335	0	0.0028065111	0	0	0	0	0	0	0	0.0024772915	0.00061977068	0	0	0	0	0	0	0	0.0021721076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0030468452
g__Coxiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00029636215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Cryptobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015267176	0	0	0	0	0	0	0	0	0.00043530308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024732069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Cupriavidus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00029014943	0	0	0	0	0	0.10119048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019638098	0	0	0	0	0	0	0	0	0	0	0	0	0.00038383296	0	0.0025054807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012850467	0	0	0	0	0	0	0	0.0011778563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Defluviitaleaceae_UCG-011	0	0.0021367521	0	0	0	0	0	0	0	0.0062711742	0	0	0	0.0061399918	0	0	0	0	0	0.011567306	0	0	0	0.04090194	0	0	0	0	0	0	0	0	0.013427825	0.011649994	0.0025079799	0	0	0	0.0090270812	0	0	0	0	0	0	0.0056875889	0	0	0	0	0	0	0	0	0	0	0	0	0.00063824355	0	0	0	0	0	0	0	0.0011284559	0	0	0	0	0	0.0029024336	0.009151656	0	0	0.025984655	0	0	0	0	0	0	0	0.0014396021	0	0.0018214936	0.0012385435	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0088371441	0	0.0033151206	0	0	0	0	0	0.01285746	0	0	0	0.00097434232	0.00061413273	0	0	0	0.0031316835	0	0.00068082789	0.0023600809	0.00051011733	0	0.0060137457	0	0	0	0	0.017020006	0	0	0	0.0034986992	0	0.0018254838	0	0	0.00074090539	0	0	0.0028800498	0	0.001015916	0.000330033	0	0.0096277279	0	0	0.012073713	0	0	0	0	0.004034761	0	0	0.027446732	0	0	0	0
g__Deinococcus	0	0	0	0	0	0	0	0	0.0042223786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Desulfobulbus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014507471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012044844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029209622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00064143682	0	0
