	Taxon	genus
121710fff0dbb9cca42fb4338db0d33e99910a02	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	g__Corynebacterium
05c0abc95e5a564028f429608a2bddf5e9245d19	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium	g__Microbacterium
4b6bdaf9b0f4f1c6e7384f5ab1bc4506785b483a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	Unclassified
2770ee9df4444505b8bc7e3527bb071e2aace996	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	Unclassified
2b7de782e59f3dbe31b78740ff41e4f0ab573b79	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Tannerella; s__	g__Tannerella
4da900eb88f995f96acf10f180f9260fd1bcabfa	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Morganella; s__morganii	g__Morganella
c36b23d4db38e0e83b3d9d28a97ac0c3909e07fb	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__	g__Acinetobacter
30990124a7a2ee4150b698cfa3dea7344eed295f	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__	g__Desulfovibrio
27fabd532fec4eee60f0a6ef443ca024cc8ca7ee	k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Dethiosulfovibrionaceae; g__TG5; s__	g__TG5
09f79391d5376430884e199fb8309af598450935	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__	g__Mycoplasma
b085dddc820388cc37c108f05852a04df6c9ce09	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Tannerella; s__	g__Tannerella
63eacbd5d9d106f27c1ec71acbee582d9b739c32	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__	g__Mycobacterium
bb971c0ef23fbbe5b2768c9f47106d0ab5712bdd	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__; s__	Unclassified
0b51c1dfb6b5823edaf04bf2bd2be96538082c33	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
4b46c38b53e7a774a73a3e2b748a5364dd8b65e1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	g__[Prevotella]
7c300272048632b44e3f40126e8d0bbec54d115f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__1-68; s__	g__1-68
452e8c9ab8b08c229b8ca55a4412f3f18457c977	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	Unclassified
c2c0f10bfb6892276c62e299bde67d6c0ba313b4	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	g__Prevotella
9fa7824d10b22f0cb37c72ba34c5c32306a7439a	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__	Unclassified
9a32e97e23149179f300b4c29512265016afbf58	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	Unclassified
5a3a2f694a855ce3af655aff9f44a44b8a27ad0c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	Unclassified
f0032043965bd1cf3eb16a3f9e86df2ce4626bdc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Pseudoramibacter_Eubacterium; s__	g__Pseudoramibacter_Eubacterium
7197e86e6ec7202f1e29df642a45d56e2cb699b6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	g__Prevotella
2dffd9fca3ba37119b515021881ab59382b5208b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__nanceiensis	g__Prevotella
8280f101d25b4f86478b6be567750a17d6d2768a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	g__Prevotella
cb8d7b1d6345f5a35ab3c813d6695a7ad42045f3	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__	Unclassified
f4949bca32cacdf08df54b53540a75c108e8b4e9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	Unclassified
ef2e2a63e19bd6a60b25da5ad16abc4e8cae6ca6	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	g__Leptotrichia
78b40a981d96adcc82bb0422273ff3a6892f2f68	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	Unclassified
4b6453ef47ec69c7b8814fefc09ae63c66400982	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	g__Oscillospira
91da6b5c2139dedf69dd7cb62a1d4b52ad150d24	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__	g__Dialister
0085df5d94d808e4451e0d2a2bcdd054254f07bd	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
edf0f26c927982e7d7c9ab4c4429813153510c0d	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__; s__	Unclassified
08aed401f779a166afb18241cfceef31f1257b18	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	g__Corynebacterium
f4937f064342cd76e14f281c76a8cee6cd125433	k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Dethiosulfovibrionaceae; g__Pyramidobacter; s__piscolens	g__Pyramidobacter
1243b84171b011f85b6c4899ac4f2c1d74cd5cf0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium	g__Microbacterium
8f98a19e05878ba44176543a01fcbd43cef7cd7f	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila; s__	g__Bilophila
50f47bcdb15c8d718691889fbd1f66aa5a4a3fe8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__intermedia	g__Prevotella
989776c3b9b4a34721750031619114a87aae17dd	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	g__Prevotella
0c226c537edacc2413ce3165313095cc55d258f9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	Unclassified
29aa09bf1fe8ec9db1887c90289469b505343d1e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__Mogibacterium; s__	g__Mogibacterium
2a219f077af608bab7df13f49108c008251f5846	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__SHD-231; s__	g__SHD-231
aa3f4dc593f910db2ae26e7f5a831bcb396aa509	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	Unclassified
46f3d4e11b2a3eb37870700fb1de26a99a7d88c5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	Unclassified
943d0e919e1bc89c61363d2e263ea72d89e2b49a	k__Bacteria; p__SR1; c__; o__; f__; g__; s__	Unclassified
8fcf5c338a618ac9f2ace66f18df2696d10d5d62	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__; s__	Unclassified
64509c9e7d5fb4774568976e9d2f5c0880f3b2db	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__	Unclassified
59dd19c24607800b517d8c3d645562897ffce5e9	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax; s__delafieldii	g__Acidovorax
5b57206d9892d5b9dba03bf9a74b4948549b3be5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Schwartzia; s__	g__Schwartzia
a942e94bba409e24567feb6892beda132f772a5f	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__	Unclassified
085c82af23130592aa3c01759076057111e88c7b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__Anaerovorax; s__	g__Anaerovorax
136e9f01d96ffce39551515e9922c78c458b1224	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	g__Oscillospira
c9bcb564ae5d71a761acb1cf75cf4fa522b730c8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__	g__Streptomyces
d5b9727fd2fa89adf5aa1834bdab032c88e5bab8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	Unclassified
46d02ec0fa291aa7041e2a01c812d9531961c175	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__	g__Peptoniphilus
c51a54e692de052e7950c31ba296092b9936997e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
c3e49ef7491f1798a14820f6369014b64b0a731b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	g__Bacteroides
7399117ddb2c71edf11c99b970a6e8fe46411e28	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__	g__Odoribacter
0251626355fcf5d1f0db72de86ecb69b53bee926	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	Unclassified
050377a10e0fcd445bc1035ccf247745b08679bc	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae	Unclassified
fcb7ab5fc5f322361bce6d654a08bc9bd9bd83c9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	Unclassified
730ca96cb3cf90f488ad24ba6080a9a860c4a727	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	Unclassified
87aa2e2cea4072f2d51179b7380a2dc444386098	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__amylovorum	g__Treponema
06af6bccd77cfb383add25a52410cba80cd37e1b	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__amylovorum	g__Treponema
7c513a57fc0c7a83d513b46144a8621e7b85f0ff	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
92ea14720a1ba02a60d86420d64f5cd570097204	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	g__Leptotrichia
6ab77ebf9d8a36a9cf19ffa82431a70eaebe31d4	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus	g__Actinobacillus
966b89256e7994ed9c621ec9216aeb6c39987f4a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__	g__Bacillus
38d875f553b56e346513d227de4994ee0dd71072	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__; s__	Unclassified
983a5926171b5f96d970ce00112225ec791ed72b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	Unclassified
3a6bf76a4d9d19732dc3ee3b79e91e1ae66e06e0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__	g__Bifidobacterium
319e0b04bc7266bb66005abc18e6139c46fbd1c9	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus; s__	g__Rhodococcus
5b6e8f9bb28938d7ef1866646eb814d129999e27	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	Unclassified
30600c9708468163f10a72943cd67f8e555fd97f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__	g__Selenomonas
b7d52286b920323e0b4e3eba0e3f8c453f3bec45	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera; s__	g__Megasphaera
83129951d1849f1043e4d4005a61cfcaee789e9d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	g__Prevotella
cd650af3acaf3386852488baadd1664c3ec0c554	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
ebece45458cce411b0f0a904ea2602ac9c6cfcfc	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	g__Prevotella
03553048f907416bbe8dc77964b840156c79fcea	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__	g__Bacillus
bfb67c9093fcbc48f7ca7a86e4c4533231e92a18	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	g__Oscillospira
a004b2191d820a036704edddef0393b20ad5540a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus	g__Micrococcus
6bf1b27dc181208aa16045b2460fe970c0e71bca	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__	Unclassified
527be503aa6680ebdb028bb7badf48afb0dca3ae	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	Unclassified
42bb21c888e5d56c79d0edb75ccbdbba0bdec64b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__longum	g__Bifidobacterium
bc9d8483d03147901c873982c6d60d31da57cf55	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__	Unclassified
d5276971faeff1ddfb6fe26670bb976a1f0d1b21	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__	Unclassified
3f3393f178d7770bf5ac6c7e857000bf67fbee80	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__	g__Stenotrophomonas
7ed7d115fbf7e748dfcd083f316246cbfb16a339	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	g__Prevotella
c80dc75e4b941803f5de630aeb7102bff0333470	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__SHD-231; s__	g__SHD-231
9dd2d82ed1e507455bbb01264de72e4ce4c3011f	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__acidifaciens	g__Bacteroides
0cde17e1e99146f569af7db9aec0067be66861fc	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__; g__; s__	Unclassified
31977f81b084f19bc3a5267db39ab8eee247339d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	Unclassified
fd4afa73bee2ac6441becb9100e7acd50bf08f97	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	Unclassified
81f15d364d1c1364ef748a01f8961f3080e493c3	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
fef0a37d7d4abc89557a26a71aaba5fc760091f8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	Unclassified
8a565f47dff9daacd50b14408566c7fe5143c2e1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	Unclassified
2b15cf798e1d08e4cf1b3b086b48f70407a45342	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Oribacterium; s__	g__Oribacterium
1933eb4a6dc7d5930eb31d05314f33d4a9e45aab	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	g__Treponema
0e6d653cf4d41fc7a19b8a6f3e0ceb87c16c3f46	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila; s__	g__Bilophila
45274482618b5519e9277f1799ddd07921da851e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__; s__	Unclassified
89c9206cf1b482ca74c3ff060343fb8017f838fd	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	g__Prevotella
da134203d4f1c672ab3f7ccf5cacce7dd87c9573	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae	Unclassified
273d3c9f3dec2c17a3ca7a0f5bbe3ac35b2118db	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Propionicimonas; s__	g__Propionicimonas
cf5c19545ae5d07d2a71e96dc7f12b456e96ba32	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter; s__	g__Enhydrobacter
8ae86ca4fd3e42a54f495564f7e3608770eae2a6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	g__Bacteroides
5db95dd2f666cdb1bd798043a964a87672b80f6a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	Unclassified
32b98b0d15487844f5e9b53301847bd7c748132a	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	g__Leptotrichia
bc3a431f717bc73b3bc93d4a3a1e8a8dd73bc1de	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__	g__Selenomonas
04b7d40f4e99ef3810133bf2808ca92e97dec344	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	g__Prevotella
2150e6173db1ff3bb3129b1737e7309eea98c8f8	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	g__Treponema
e73712d455e758a55d330a90440436e7ad0d64c0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__Anaerovorax; s__	g__Anaerovorax
33439f4f055fbb5a0fbdd55a544b76b647776ce8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	g__Prevotella
0e6915e0b0e92ac3a8efbb7572cb862b0535019d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	Unclassified
079e86e192069839272139ba6a40c4bed76c63e3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus; s__anaerobius	g__Peptostreptococcus
d679e55d801b9776af565307c3383634de848bc4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	Unclassified
25521164a260849ab64c2b3bdfc659463cb927fc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	g__Oscillospira
edb41b1f7f74b19ffc5fca6a45781cff90ebbbc3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera; s__	g__Megasphaera
32cfe0aca6a496459dd8dbaf4dc417f48634df2e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Scardovia; s__	g__Scardovia
872c9c5de8b6ae2cacac38c4fbd7e2273d2d20ba	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas; s__mexicana	g__Pseudoxanthomonas
124cde1701c17c6eff21abbabc6029fcc9094932	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	Unclassified
429da6b9125d12c1b8a0f7e58fe5211bf4fd0052	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__	g__Sutterella
296a35c025b8eb259173ad629223e3def2143820	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	g__Coprococcus
416426855037dc1c89feee7d6b63f370097b9f11	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Slackia; s__	g__Slackia
0d79ab002a1ab356e3030ccad4d7f2d8aa0bfb62	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	g__Corynebacterium
4adf55c21f84c4364bd213aee526701f90f57978	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__flexus	g__Bacillus
5e4329740dbd7380234c24b31f6246eda3ee3710	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae	Unclassified
2e0b5c8b4a32583949d885fe31e2b82c19d949d3	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	Unclassified
435d93571fbe73615735226418346be8c0ce1998	k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum; s__schaedleri	g__Mucispirillum
927e0d7d721a64587678e9b4a594609dce447d09	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	g__Ruminococcus
06db629a162f48fef4b12f6aefcc2159d4ac6afe	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas; s__mucosa	g__Roseomonas
4e02f5b48553f4fbf77f9704e1f881f09266d007	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__; s__	Unclassified
869ba4bc919f4a833b652183fbd10bc7778171c7	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	g__Leptotrichia
43027677c48cd560817f2b627b068361ffdb8cbf	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__changbaiensis	g__Sphingomonas
b457b24a235035c39034edb2200c212057e68467	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	g__Corynebacterium
caa4bacb2d00b7bdb38ed82b6df34016d20d03eb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	Unclassified
5bbfc91a56f05368dbd1b8383215598e7ee1402a	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__	Unclassified
4a2d44ed7074d21c9279856fac60b9a2803e29f5	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Sharpea; s__	g__Sharpea
dcaae373db2c3050a6354503bc62aa87505e7827	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Azospirillum; s__	g__Azospirillum
